Year	Month_ID	Region_Province_Eng	Region_Province_Fr	Species_Eng	Species_Fr	Type_Eng	Type_Fr	Condition_Code	Description_Eng	Description_Fr	Units_Eng	Units_Fr	Data_Value
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	11.8772
2021	2	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	16.1074
2021	2	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	5.1013
2021	2	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	8.1395
2021	2	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	9.5565
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	73.3875
2021	2	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	6.8104
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	3.1384
2021	2	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	10.0451
2021	2	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	19.8766
2021	2	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	13.2348
2021	2	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	21.7811
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	2.4956
2021	2	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.0842
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0
2021	2	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.0925
2021	2	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.2598
2021	2	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.0313
2021	2	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	907	Emaciation	Émaciation	Condemned per 10,000	Condamnés par 10 000	0.4911
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	0.2076
2021	2	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	7.2989
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	0.3118
2021	2	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	3.4872
2021	2	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	3.9777
2021	2	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	1.9257
2021	2	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	908	Dark Coloured Carcasses	Carcasse à chair très foncée	Condemned per 10,000	Condamnés par 10 000	3.0558
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	4.3473
2021	2	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	6.847
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	1.2655
2021	2	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	3.1463
2021	2	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	0.2686
2021	2	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	5.438
2021	2	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	909	Others	Autres	Condemned per 10,000	Condamnés par 10 000	2.98
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.6517
2021	2	Alberta	Alberta	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.7074
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.5903
2021	2	Ontario	Ontario	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.8317
2021	2	Quebec	Québec	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.7397
2021	2	Atlantic	Atlantique	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.8281
2021	2	Canada	Canada	Chicken	Poulet	Slaughtered	Abattus		Average Weight	Poids moyen	kg	kg	1.7452
2021	2	British Columbia	Colombie-Britannique	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	8478829
2021	2	Alberta	Alberta	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	5465171
2021	2	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	4938880
2021	2	Ontario	Ontario	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	16104424
2021	2	Quebec	Québec	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	14855154
2021	2	Atlantic	Atlantique	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	5426618
2021	2	Canada	Canada	Chicken	Poulet	Slaughtered	Abattus		Slaughtered	Abattus	Number of Head	Nombre de têtes	55269076
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	10.338
2021	3	Alberta	Alberta	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	19.2452
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	14.9274
2021	3	Ontario	Ontario	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	15.1698
2021	3	Quebec	Québec	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	18.8106
2021	3	Atlantic	Atlantique	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	25.741
2021	3	Canada	Canada	Chicken	Poulet	Number Found Dead	Cadavre		Number Found Dead	Cadavre	Condemned per 10,000	Condamnés par 10 000	16.8321
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0251
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0059
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0425
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	3.5165
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.0807
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	0.3633
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	51	Bruising	Contusion	Condemned per 10,000	Condamnés par 10 000	1.0819
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0019
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0915
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.1117
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0318
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	96	Insufficient bleeding	Saignée insuffisante	Condemned per 10,000	Condamnés par 10 000	0.0596
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	6.4239
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	1.339
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	2.7172
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	6.8595
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	17.6939
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	0.0923
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	901	Respiratory Conditions	Conditions respiratoires	Condemned per 10,000	Condamnés par 10 000	8.074
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	63.9441
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	55.2768
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	45.857
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	59.8489
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	112.0434
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	103.5453
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	902	Sub-Cutaneous Conditions	Conditions sous-cutanées	Condemned per 10,000	Condamnés par 10 000	77.0059
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.2602
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.1264
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.0102
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.7894
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.1952
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.0106
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	903	Leg Conditions	Conditions de pattes	Condemned per 10,000	Condamnés par 10 000	0.3353
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	2.149
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	1.5124
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	0.2125
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	0.9806
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	0.4762
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	0.1196
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	904	Skin Conditions	Conditions cutanées	Condemned per 10,000	Condamnés par 10 000	0.9289
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	2.0339
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	14.0231
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	10.2753
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	15.7404
2021	3	Quebec	Québec	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	4.6513
2021	3	Atlantic	Atlantique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	8.4804
2021	3	Canada	Canada	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	905	Abdominal Oedema	Oedème abdominal	Condemned per 10,000	Condamnés par 10 000	9.2832
2021	3	British Columbia	Colombie-Britannique	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	84.5186
2021	3	Alberta	Alberta	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	7.2019
2021	3	Saskatchewan - Manitoba	Saskatchewan - Manitoba	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	5.0161
2021	3	Ontario	Ontario	Chicken	Poulet	Post Mortem Conditions	Conditions - post-mortem	906	Liver Conditions	Conditions du foie	Condemned per 10,000	Condamnés par 10 000	10.7564
